ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Date,Return_Date,Early_RPL,Latest_RPL,Cancelled_Pax,Total_Discount_Pax,Initial_System_Date,SPR_Product_Type,FPP,Total_Pax,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,FPP_to_School_enrollment,Retained
HS3864A,HS,,,CA,9,A,04/14/2019,04/23/2019,,08/27/2018,0,1,06/24/2018,CA History,26,22,January,PK,Middle,PK->Middle,H,"0,041837607319478",1
HS3886A,HS,4,4,CA,2,A,04/24/2019,04/26/2019,,08/06/2018,12,6,08/13/2018,CA History,54,54,January,K,Elementary,K->Elementary,H,"0,078243272789092",1
HS3904A,HS,6,7,CA,7,A,05/27/2019,06/03/2019,04/07/2018,04/18/2018,3,1,04/27/2018,CA History,10,11,January,K,Elementary,K->Elementary,H,"0,014566662965703",0
HS3914A,HS,3,3,CA,5,A,04/06/2019,04/11/2019,,08/30/2018,5,2,05/08/2018,CA History,34,40,January,PK,Elementary,PK->Elementary,H,"0,106059630660887",1
HS3927A,HS,4,5,CA,6,A,05/15/2019,05/21/2019,05/19/2018,09/22/2018,1,1,05/17/2018,CA History,31,30,January,K,Elementary,K->Elementary,H,"0,042277596483014",0
HS3960A,HS,3,3,CA,3,A,05/02/2019,05/05/2019,,09/15/2018,5,2,04/09/2018,CA History,63,60,January,K,Middle,K->Middle,H,"0,045432516268702",0
HS3982A,HS,4,4,CA,12,A,05/13/2019,05/25/2019,04/17/2018,09/03/2018,7,2,04/30/2018,CA History,72,79,January,PK,Middle,PK->Middle,H,"0,150768185021635",1
HS3992A,HS,2,2,CA,1,A,06/05/2019,06/06/2019,,10/08/2018,0,2,08/15/2018,CA History,28,34,January,K,Elementary,K->Elementary,H,"0,054276377690402",1
HS4001A,HS,2,2,CA,6,A,04/28/2019,05/04/2019,,09/10/2018,3,2,07/23/2018,CA History,55,50,January,Elementary,Middle,Elementary->Middle,H,"0,1164529014968",1
HS4003A,HS,,,CA,9,A,06/11/2019,06/20/2019,04/22/2018,05/21/2018,1,1,04/18/2018,CA History,7,9,January,PK,High,PK->High,H,"0,045582724132605",0
HS4086A,HS,4,4,CA,3,A,05/31/2019,06/03/2019,,02/02/2019,3,1,02/15/2019,CA History,30,31,January,K,Middle,K->Middle,H,"0,048928591506122",0
HS4117A,HS,6,6,CA,9,A,04/02/2019,04/11/2019,04/16/2018,09/18/2018,4,1,03/25/2018,CA History,6,8,January,PK,Middle,PK->Middle,H,"0,026810602409142",1
HS4131A,HS,4,4,CA,4,A,05/25/2019,05/29/2019,06/03/2018,09/11/2018,3,2,05/10/2018,CA History,48,43,January,PK,Middle,PK->Middle,H,"0,100804872714339",1
HS4142A,HS,4,5,CA,1,A,04/02/2019,04/03/2019,05/25/2018,06/03/2018,0,1,05/20/2018,CA History,12,12,January,PK,Middle,PK->Middle,H,"0,066455056289887",0
HS4146A,HS,7,7,CA,7,A,04/25/2019,05/02/2019,06/03/2018,09/28/2018,0,1,04/23/2018,CA History,18,20,January,PK,Middle,PK->Middle,H,"0,085413847634966",1
HS4151A,HS,6,6,CA,3,A,06/07/2019,06/10/2019,,09/09/2018,2,1,05/12/2018,CA History,41,36,January,K,Elementary,K->Elementary,H,"0,078743786330398",1
HS4170A,HS,4,4,CA,5,A,06/04/2019,06/09/2019,,09/23/2018,5,1,10/19/2018,CA History,3,4,January,K,Elementary,K->Elementary,H,"0,004599301867346",0
HS4190A,HS,2,2,CA,1,A,05/12/2019,05/13/2019,,09/10/2018,11,3,05/07/2018,CA History,84,96,January,K,Middle,K->Middle,H,"0,14964007491256",1
HS4192A,HS,4,4,CA,3,A,04/03/2019,04/06/2019,,08/31/2018,9,3,05/03/2018,CA History,69,93,January,K,Elementary,K->Elementary,H,"0,155954025165158",1
HS4204A,HS,4,4,CA,2,A,05/10/2019,05/12/2019,,09/09/2018,5,1,06/19/2018,CA History,56,48,January,K,Middle,K->Middle,H,"0,095511591407362",1
HS4214A,HS,6,6,CA,8,A,05/05/2019,05/13/2019,,08/03/2018,0,1,05/25/2018,CA History,28,25,January,K,Middle,K->Middle,H,"0,144403490598347",1
HS4226A,HS,5,5,CA,3,A,05/04/2019,05/07/2019,04/20/2018,08/11/2018,3,5,05/01/2018,CA History,63,78,January,K,Middle,K->Middle,H,"0,118027262296657",1
HS4233A,HS,6,6,CA,2,A,05/08/2019,05/10/2019,05/13/2018,08/16/2018,0,3,05/19/2018,CA History,115,120,January,K,Elementary,K->Elementary,H,"0,178787241301836",1
HS4243A,HS,5,5,CA,4,A,06/11/2019,06/15/2019,,09/10/2018,3,1,08/27/2018,CA History,23,28,January,K,Elementary,K->Elementary,H,"0,042461130318209",1
HS4249A,HS,5,6,CA,2,A,06/01/2019,06/03/2019,04/03/2018,09/11/2018,6,2,04/06/2018,CA History,45,50,January,PK,Elementary,PK->Elementary,H,"0,057255009368505",0
HS4263A,HS,5,5,CA,3,A,04/09/2019,04/12/2019,,09/12/2018,3,1,05/11/2018,CA History,18,21,January,K,Middle,K->Middle,H,"0,063903825955815",1
HS4286A,HS,3,3,CA,3,A,06/05/2019,06/08/2019,,10/07/2018,0,1,09/09/2018,CA History,19,17,January,PK,Elementary,PK->Elementary,H,"0,111513833476604",0
HS4300A,HS,4,4,CA,1,A,05/31/2019,06/01/2019,,09/03/2018,5,2,05/19/2018,CA History,50,47,January,K,Middle,K->Middle,H,"0,051058856513892",0
HS430A,HS,5,5,CA,8,A,04/17/2019,04/25/2019,,,2,2,05/03/2018,CA History,54,75,January,K,Middle,K->Middle,H,"0,240856705757472",1
HS4310A,HS,5,5,CA,6,A,05/11/2019,05/17/2019,03/30/2018,04/11/2018,1,1,04/01/2018,CA History,22,25,January,PK,Middle,PK->Middle,H,"0,047266564140249",1
HS4330A,HS,6,6,CA,2,A,06/12/2019,06/14/2019,,11/01/2018,5,2,11/05/2018,CA History,49,53,January,K,Elementary,K->Elementary,H,"0,09854163516443",1
HS4342A,HS,4,4,CA,1,A,05/14/2019,05/15/2019,,08/28/2018,6,3,07/26/2018,CA History,117,117,January,K,Middle,K->Middle,H,"0,198571565354264",1
HS4349A,HS,5,5,CA,8,A,05/07/2019,05/15/2019,05/06/2018,09/10/2018,2,2,04/30/2018,CA History,38,48,January,PK,Middle,PK->Middle,H,"0,121378454844125",1
HS4494A,HS,3,3,CA,1,A,04/09/2019,04/10/2019,05/06/2018,08/30/2018,2,1,04/30/2018,CA History,17,22,January,K,Elementary,K->Elementary,H,"0,022978703395311",0
HS449A,HS,2,2,CA,9,A,04/21/2019,04/30/2019,05/01/2018,08/12/2018,3,1,04/22/2018,CA History,31,33,January,PK,Middle,PK->Middle,H,"0,102093139862973",1
HS4514A,HS,4,4,CA,8,A,05/17/2019,05/25/2019,,08/10/2018,3,2,05/25/2018,CA History,27,34,January,K,Elementary,K->Elementary,H,"0,034755772923676",1
HS4556A,HS,5,5,CA,7,A,05/28/2019,06/04/2019,09/14/2018,09/28/2018,2,1,05/31/2018,CA History,13,14,January,K,Middle,K->Middle,H,"0,018326206153861",0
HS4558A,HS,4,4,CA,13,A,03/22/2019,04/04/2019,06/21/2018,09/19/2018,4,0,06/19/2018,CA History,24,23,January,K,Middle,K->Middle,H,"0,087677316207629",1
HS4568A,HS,5,5,CA,7,A,06/03/2019,06/10/2019,09/11/2018,09/03/2018,4,1,06/18/2018,CA History,11,12,January,K,Middle,K->Middle,H,"0,018927732980024",0
HS4590A,HS,6,6,CA,7,A,02/19/2019,02/26/2019,03/22/2018,08/16/2018,0,1,02/12/2018,CA History,15,18,January,PK,Middle,PK->Middle,H,"0,02407312701205",1
HS4601A,HS,4,4,CA,2,A,06/05/2019,06/07/2019,,09/26/2018,3,2,05/22/2018,CA History,75,74,January,K,Middle,K->Middle,H,"0,197029841994725",1
HS4611A,HS,3,3,CA,7,A,05/10/2019,05/17/2019,,09/18/2018,1,2,05/11/2018,CA History,18,17,January,PK,Middle,PK->Middle,H,"0,054011906972174",1
HS4619A,HS,,,CA,7,A,06/11/2019,06/18/2019,05/18/2018,05/10/2018,1,1,04/19/2018,CA History,9,10,January,PK,High,PK->High,H,"0,04912458765583",0
HS4664A,HS,2,2,CA,6,A,04/03/2019,04/09/2019,04/12/2018,09/19/2018,4,1,04/02/2018,CA History,8,9,January,PK,Middle,PK->Middle,H,"0,028380731641645",1
HS4672A,HS,2,2,CA,4,A,04/06/2019,04/10/2019,,09/19/2018,3,1,05/31/2018,CA History,8,8,January,K,Middle,K->Middle,H,"0,009018556131851",1
HS4684T,HS,7,8,CA,13,T,04/24/2019,05/07/2019,,11/07/2018,4,6,08/23/2018,CA History,33,44,January,K,High,K->High,H,"2,07372119356903",1
HS4720A,HS,5,6,CA,2,A,04/11/2019,04/13/2019,06/13/2018,05/17/2018,0,1,05/17/2018,CA History,9,11,January,PK,Middle,PK->Middle,H,"0,066892756119241",0
HS4725A,HS,6,6,CA,9,A,03/26/2019,04/04/2019,,08/15/2018,0,2,04/21/2018,CA History,41,41,January,PK,Elementary,PK->Elementary,H,"0,066076174821809",1
HS4730A,HS,3,3,CA,6,A,05/16/2019,05/22/2019,05/02/2018,09/07/2018,9,1,04/14/2018,CA History,13,15,January,K,Middle,K->Middle,H,"0,018400534001013",0
HS4758A,HS,2,2,CA,9,A,03/25/2019,04/03/2019,05/20/2018,09/18/2018,4,0,06/18/2018,CA History,23,24,January,K,Middle,K->Middle,H,"0,080500024448254",1
HS4759A,HS,5,5,CA,9,A,04/26/2019,05/05/2019,06/05/2018,08/27/2018,10,3,05/14/2018,CA History,108,109,January,K,Middle,K->Middle,H,"0,175929280308419",1
HS4862A,HS,2,2,CA,7,A,05/10/2019,05/17/2019,05/12/2018,08/24/2018,0,1,05/08/2018,CA History,16,17,January,K,Middle,K->Middle,H,"0,036724442681705",1
HS486A,HS,6,6,CA,4,A,04/30/2019,05/04/2019,05/04/2018,09/17/2018,9,4,05/16/2018,CA History,90,110,January,K,Middle,K->Middle,H,"0,174861935917465",1
HS487A,HS,3,3,CA,1,A,06/03/2019,06/04/2019,05/26/2018,08/28/2018,3,1,05/13/2018,CA History,28,25,January,K,Elementary,K->Elementary,H,"0,091042459389456",1
HS4921A,HS,4,4,CA,3,A,03/28/2019,03/31/2019,,09/23/2018,10,5,09/21/2018,CA History,62,71,January,PK,Elementary,PK->Elementary,H,"0,112602444838057",1
HS4927A,HS,4,4,CA,4,A,04/08/2019,04/12/2019,04/30/2018,08/16/2018,12,3,03/20/2018,CA History,76,84,January,K,Middle,K->Middle,H,"0,153198388264157",1
HS4933A,HS,2,2,CA,13,A,05/25/2019,06/07/2019,,09/08/2018,2,1,05/18/2018,CA History,15,18,January,Middle,Middle,Middle->Middle,H,"0,155603330459728",1
HS5007A,HS,5,5,CA,4,A,04/28/2019,05/02/2019,04/27/2018,09/07/2018,4,1,05/11/2018,CA History,37,34,January,PK,Middle,PK->Middle,H,"0,200402738061136",1
HS51A,HS,4,4,CA,3,A,06/18/2019,06/21/2019,05/28/2018,08/16/2018,5,5,04/30/2018,CA History,134,138,January,K,Elementary,K->Elementary,H,"0,219210523782352",1
HS521A,HS,6,6,CA,14,A,02/16/2019,03/02/2019,03/28/2018,08/19/2018,0,1,02/23/2018,CA History,17,18,January,PK,Middle,PK->Middle,H,"0,025071042686765",1
HS537A,HS,5,6,CA,9,A,05/09/2019,05/18/2019,,08/24/2018,3,2,09/11/2017,CA History,19,22,January,PK,Middle,PK->Middle,H,"0,104686056847511",0
HS548A,HS,4,5,CA,8,A,05/01/2019,05/09/2019,,08/22/2018,0,1,08/31/2018,CA History,37,37,January,PK,Middle,PK->Middle,H,"0,17829592337475",0
HS54A,HS,3,3,CA,6,A,03/22/2019,03/28/2019,04/03/2018,09/13/2018,5,2,03/26/2018,CA History,42,41,January,PK,Elementary,PK->Elementary,H,"0,061639373139435",1
HS564A,HS,3,4,CA,5,A,05/25/2019,05/30/2019,,09/06/2018,1,1,08/29/2018,CA History,16,17,January,Undefined,Undefined,Undefined->Undefined,H,,0
HS584A,HS,3,3,CA,6,A,04/13/2019,04/19/2019,03/14/2018,09/22/2018,6,2,03/06/2018,CA History,39,38,January,K,Elementary,K->Elementary,H,"0,055184478776631",0
HS608A,HS,6,6,CA,6,A,04/16/2019,04/22/2019,,,1,1,05/23/2018,CA History,38,38,January,PK,Middle,PK->Middle,H,"0,072299798352952",1
HS631A,HS,5,6,CA,1,A,03/16/2019,03/17/2019,,08/21/2018,6,2,08/02/2018,CA History,74,60,January,K,Middle,K->Middle,H,"0,117406046207252",0
HS647A,HS,6,6,CA,7,A,04/05/2019,04/12/2019,05/06/2018,08/12/2018,13,3,03/25/2018,CA History,98,95,January,K,Middle,K->Middle,H,"0,156366576884426",1
HS66A,HS,6,6,CA,1,A,05/08/2019,05/09/2019,06/05/2018,09/10/2018,3,3,05/27/2018,CA History,63,81,January,K,Elementary,K->Elementary,H,"0,121635711805578",1
HS689A,HS,6,6,CA,1,A,06/03/2019,06/04/2019,,09/23/2018,0,2,08/19/2018,CA History,61,59,January,K,Middle,K->Middle,H,"0,157575275817784",1
HS718A,HS,3,5,CA,4,A,05/08/2019,05/12/2019,,10/10/2018,0,1,09/21/2018,CA History,6,8,January,K,High,K->High,H,"0,078522110598804",1
HS769A,HS,3,3,CA,7,A,06/03/2019,06/10/2019,,11/19/2018,2,2,12/03/2018,CA History,37,50,January,PK,Elementary,PK->Elementary,H,"0,055328093302641",0
HS838A,HS,6,6,CA,5,A,04/26/2019,05/01/2019,,,2,0,05/12/2018,CA History,129,119,January,Undefined,Undefined,Undefined->Undefined,H,,1
HS858A,HS,6,6,CA,4,A,05/14/2019,05/18/2019,,08/26/2018,0,1,04/29/2018,CA History,27,28,January,K,Middle,K->Middle,H,"0,156220901741983",1
HS883A,HS,2,2,CA,5,A,05/25/2019,05/30/2019,,09/09/2018,3,1,10/05/2018,CA History,33,29,January,K,Middle,K->Middle,H,"0,040957867059044",1
HS898A,HS,3,3,CA,4,A,04/15/2019,04/19/2019,04/22/2018,08/28/2018,5,1,05/16/2018,CA History,41,33,January,K,Elementary,K->Elementary,H,"0,061895976504797",1
HS906A,HS,5,5,CA,5,A,03/23/2019,03/28/2019,,09/15/2018,2,2,09/01/2018,CA History,31,40,January,PK,Elementary,PK->Elementary,H,"0,062011360636625",1
HS920A,HS,6,6,CA,7,A,04/06/2019,04/13/2019,02/24/2018,09/16/2018,8,1,02/13/2018,CA History,20,21,January,K,Middle,K->Middle,H,"0,044080020309469",0
HS92A,HS,3,4,CA,2,A,03/21/2019,03/23/2019,,08/08/2018,5,2,07/13/2018,CA History,76,61,January,K,Middle,K->Middle,H,"0,115630732941816",0
HS939A,HS,6,6,CA,4,A,05/19/2019,05/23/2019,05/05/2018,05/01/2018,1,2,04/16/2018,CA History,33,39,January,PK,Middle,PK->Middle,H,"0,10213914597725",1
HS954A,HS,5,5,CA,2,A,04/23/2019,04/25/2019,05/15/2018,08/20/2018,1,2,06/13/2018,CA History,67,68,January,K,Elementary,K->Elementary,H,"0,10634343381584",1
HS968A,HS,2,2,CA,2,A,05/13/2019,05/15/2019,05/10/2018,09/07/2018,3,3,05/25/2018,CA History,76,83,January,K,Elementary,K->Elementary,H,"0,120112302949779",1
HVP1025T,HVP,6,6,OH,9,T,04/09/2019,04/18/2019,03/12/2018,08/23/2018,4,3,03/26/2018,East Coast,47,50,January,K,High,K->High,H,"0,048654064799086",1
HVP1110T,HVP,6,6,IN,10,T,04/10/2019,04/20/2019,,10/15/2018,0,6,10/23/2018,East Coast,60,57,January,Middle,Middle,Middle->Middle,H,"0,128902584714911",0
HVP1309T,HVP,8,10,TN,14,T,06/06/2019,06/20/2019,,01/29/2019,2,4,01/26/2019,East Coast,42,55,January,PK,Middle,PK->Middle,H,"0,174262194336624",0
HVP1346T,HVP,8,8,MI,11,T,03/31/2019,04/11/2019,04/04/2018,05/04/2018,11,5,04/21/2018,East Coast,57,77,January,Middle,Middle,Middle->Middle,H,"0,168897413783404",1
HVP1359T,HVP,8,8,GA,15,T,05/29/2019,06/13/2019,,12/15/2018,0,4,01/01/2019,East Coast,44,57,January,Middle,Middle,Middle->Middle,H,"0,033079023096587",1
HVP1370T,HVP,8,9,NY,15,T,06/03/2019,06/18/2019,02/03/2018,09/12/2018,5,2,03/04/2018,East Coast,31,31,January,K,High,K->High,H,"0,028144658575236",0
HVP1379T,HVP,,,OH,22,T,06/03/2019,06/25/2019,,09/27/2018,5,2,09/12/2018,East Coast,19,21,January,K,Middle,K->Middle,H,"0,054329876715533",1
HVP1462T,HVP,5,7,NC,7,T,03/26/2019,04/02/2019,,12/09/2018,2,2,12/03/2018,East Coast,32,34,January,Middle,Middle,Middle->Middle,H,"0,076689600089452",0
HVP1502T,HVP,,,KY,12,T,04/04/2019,04/16/2019,05/27/2018,05/01/2018,20,2,05/06/2018,East Coast,29,28,January,Middle,Middle,Middle->Middle,H,"0,032296857638533",1
HVP1576T,HVP,,,GA,13,T,05/29/2019,06/11/2019,,10/21/2018,14,2,10/24/2018,East Coast,40,37,January,Middle,Middle,Middle->Middle,H,"0,133010133028024",0
HVP1591T,HVP,8,8,MI,22,T,04/07/2019,04/29/2019,05/01/2018,03/29/2018,12,5,04/09/2018,East Coast,74,71,January,Middle,Middle,Middle->Middle,H,"0,156697523323971",1
HVP1606T,HVP,7,7,TN,12,T,05/28/2019,06/09/2019,,09/18/2018,0,2,09/12/2018,East Coast,25,23,January,Middle,Middle,Middle->Middle,H,"0,034672345447825",1
HVP1621T,HVP,6,7,NY,12,T,05/27/2019,06/08/2019,,10/05/2018,2,5,11/04/2018,East Coast,46,55,January,Middle,High,Middle->High,H,"0,110898386334037",1
HVP1687T,HVP,6,6,KY,10,T,06/04/2019,06/14/2019,,09/02/2018,2,2,09/01/2018,East Coast,29,33,January,PK,Middle,PK->Middle,H,"0,070727877253823",1
HVP1692T,HVP,8,8,IL,21,T,06/09/2019,06/30/2019,,08/15/2018,3,2,08/06/2018,East Coast,28,26,January,Middle,Middle,Middle->Middle,H,"0,037173610051467",1
HVP1697T,HVP,5,11,KY,10,T,06/16/2019,06/26/2019,,08/07/2018,7,2,09/06/2018,East Coast,26,34,January,PK,High,PK->High,H,"0,206235202810943",0
HVP1698T,HVP,7,7,NC,6,T,06/06/2019,06/12/2019,,01/17/2019,2,5,01/15/2019,East Coast,72,76,January,Middle,Middle,Middle->Middle,H,"0,107739642435931",0
HVP1778T,HVP,6,7,IN,18,T,03/11/2019,03/29/2019,03/20/2018,08/31/2018,7,3,02/15/2018,East Coast,46,49,January,Elementary,Middle,Elementary->Middle,H,"0,115777567696849",0
HVP1856T,HVP,,,PA,13,T,06/04/2019,06/17/2019,,11/10/2018,6,1,10/29/2018,East Coast,16,18,January,Middle,Middle,Middle->Middle,H,"0,018293367160689",0
HVP1949T,HVP,7,7,IN,21,T,05/31/2019,06/21/2019,,11/25/2018,1,1,12/30/2018,East Coast,17,17,January,Middle,High,Middle->High,H,"0,04269332055499",1
HVP1962T,HVP,7,7,NY,5,T,05/17/2019,05/22/2019,,11/03/2018,14,18,11/04/2018,East Coast,205,264,January,Middle,Middle,Middle->Middle,H,"0,223580218385876",1
HVP1990T,HVP,9,9,TN,13,T,05/05/2019,05/18/2019,,08/28/2018,18,4,08/17/2018,East Coast,64,66,January,Elementary,Middle,Elementary->Middle,H,"0,091786225857294",1
HVP1996T,HVP,9,9,IN,16,T,06/03/2019,06/19/2019,04/09/2018,08/26/2018,9,2,04/18/2018,East Coast,53,55,January,Middle,High,Middle->High,H,"0,087202831982812",0
HVP2064T,HVP,8,8,MI,22,T,06/15/2019,07/07/2019,04/08/2018,07/29/2018,3,2,03/18/2018,East Coast,35,38,January,Middle,High,Middle->High,H,"0,086792438269155",1
HVP2070T,HVP,,,CT,6,T,06/17/2019,06/23/2019,03/06/2018,03/22/2018,5,3,03/06/2018,East Coast,36,40,January,PK,Middle,PK->Middle,H,"0,185058503190274",0
HVP2085T,HVP,6,6,GA,20,T,04/01/2019,04/21/2019,,08/08/2018,6,6,08/29/2018,East Coast,54,71,January,K,Elementary,K->Elementary,H,"0,060338083714784",1
HVP2092T,HVP,10,10,TN,17,T,05/25/2019,06/11/2019,02/19/2018,08/19/2018,18,4,02/28/2018,East Coast,54,55,January,Middle,Middle,Middle->Middle,H,"0,06105994511831",1
HVP2109T,HVP,5,7,TN,11,T,06/04/2019,06/15/2019,,01/23/2019,2,4,02/19/2019,East Coast,47,57,January,PK,Middle,PK->Middle,H,"0,175942083801712",0
HVP2158T,HVP,7,7,NC,7,T,03/12/2019,03/19/2019,,09/09/2018,5,3,09/04/2018,East Coast,30,40,January,Undefined,Undefined,Undefined->Undefined,H,,1
HVP2167T,HVP,,,CT,12,T,06/17/2019,06/29/2019,03/23/2018,03/05/2018,5,3,03/09/2018,East Coast,37,44,January,PK,Middle,PK->Middle,H,"0,187434397039792",0
HVP226T,HVP,9,10,IN,19,T,06/01/2019,06/20/2019,,09/21/2018,7,5,10/16/2018,East Coast,60,82,January,Middle,High,Middle->High,H,"0,190814099334703",0
HVP2317T,HVP,6,6,IL,13,T,06/02/2019,06/15/2019,,11/21/2018,3,14,11/23/2018,East Coast,69,84,January,PK,Middle,PK->Middle,H,"0,050257745316912",1
HVP2349T,HVP,7,7,IN,12,T,03/28/2019,04/09/2019,,08/30/2018,2,1,09/02/2018,East Coast,21,24,January,Middle,Middle,Middle->Middle,H,"0,0392381939524",0
HVP2358T,HVP,7,7,GA,16,T,05/28/2019,06/13/2019,,10/20/2018,8,10,11/04/2018,East Coast,66,85,January,Middle,Middle,Middle->Middle,H,"0,097749902376841",0
HVP2365T,HVP,7,7,SC,10,T,03/31/2019,04/10/2019,,09/16/2018,23,10,08/31/2018,East Coast,174,179,January,PK,Elementary,PK->Elementary,H,"0,277768778642103",0
HVP2462T,HVP,7,7,NC,8,T,03/29/2019,04/06/2019,,08/31/2018,10,4,09/28/2018,East Coast,34,32,January,Middle,Middle,Middle->Middle,H,"0,052376483752471",0
HVP2635T,HVP,7,7,SC,16,T,05/19/2019,06/04/2019,,10/03/2018,10,6,10/23/2018,East Coast,98,96,January,Middle,Middle,Middle->Middle,H,"0,096449859092498",0
HVP2670T,HVP,,,OH,8,T,06/09/2019,06/17/2019,,10/30/2018,5,4,10/18/2018,East Coast,43,44,January,Middle,High,Middle->High,H,"0,04600315622664",0
HVP2722T,HVP,7,8,FL,12,T,05/29/2019,06/10/2019,,10/23/2018,9,2,10/07/2018,East Coast,10,13,January,PK,Middle,PK->Middle,H,"0,023883404364011",0
HVP279T,HVP,3,3,GA,9,T,03/26/2019,04/04/2019,,08/03/2018,5,7,07/26/2018,East Coast,59,66,January,K,Elementary,K->Elementary,H,"0,055084050396703",1
HVP2811T,HVP,6,8,CT,14,T,04/04/2019,04/18/2019,,09/13/2018,3,2,09/28/2018,East Coast,31,33,January,PK,Middle,PK->Middle,H,"0,075644036495511",0
HVP2837T,HVP,5,6,SC,19,T,06/02/2019,06/21/2019,,09/04/2018,10,4,09/07/2018,East Coast,65,56,January,Middle,Middle,Middle->Middle,H,"0,144274533425745",1
HVP3001T,HVP,8,8,NC,12,T,06/07/2019,06/19/2019,,01/16/2019,2,7,01/04/2019,East Coast,57,70,January,Middle,Middle,Middle->Middle,H,"0,100379764234939",0
HVP3094T,HVP,7,7,GA,9,T,05/04/2019,05/13/2019,,10/10/2018,2,4,09/12/2018,East Coast,37,54,January,Middle,Middle,Middle->Middle,H,"0,051106881725636",0
HVP3105T,HVP,7,9,MI,13,T,03/21/2019,04/03/2019,,10/19/2018,0,2,11/03/2018,East Coast,40,47,January,Middle,Middle,Middle->Middle,H,"0,084676978917009",0
HVP3274T,HVP,8,9,IN,16,T,03/19/2019,04/04/2019,03/15/2018,09/18/2018,9,3,03/20/2018,East Coast,46,53,January,Elementary,Middle,Elementary->Middle,H,"0,120989990383101",0
HVP3278T,HVP,7,7,MI,10,T,03/15/2019,03/25/2019,,09/22/2018,8,3,08/29/2018,East Coast,56,54,January,Middle,Middle,Middle->Middle,H,"0,077531355199181",1
HVP333T,HVP,,,CT,8,T,05/29/2019,06/06/2019,,,1,4,03/06/2019,East Coast,47,41,January,Undefined,Undefined,Undefined->Undefined,H,,1
HVP3344T,HVP,,,GA,14,T,05/26/2019,06/09/2019,,11/06/2018,14,2,11/08/2018,East Coast,31,36,January,Middle,Middle,Middle->Middle,H,"0,132656181033939",0
HVP3396T,HVP,6,7,NC,10,T,06/03/2019,06/13/2019,,12/27/2018,7,4,12/03/2018,East Coast,60,79,January,K,Middle,K->Middle,H,,0
HVP348T,HVP,,,PA,11,T,05/28/2019,06/08/2019,,11/02/2018,7,1,10/14/2018,East Coast,13,18,January,Middle,Middle,Middle->Middle,H,"0,018554457195131",0
HVP3510T,HVP,8,9,OH,10,T,05/26/2019,06/05/2019,04/19/2018,04/22/2018,7,4,04/03/2018,East Coast,36,41,January,Elementary,Middle,Elementary->Middle,H,"0,097636948180977",1
HVP3572T,HVP,,,OH,12,T,06/05/2019,06/17/2019,,10/04/2018,4,2,09/04/2018,East Coast,17,21,January,K,Middle,K->Middle,H,"0,050230987909411",1
HVP3693T,HVP,5,5,NC,9,T,02/12/2019,02/21/2019,,08/09/2018,6,6,08/08/2018,East Coast,185,178,January,Undefined,Undefined,Undefined->Undefined,H,,1
HVP3756T,HVP,10,10,NY,9,T,03/13/2019,03/22/2019,05/01/2018,04/20/2018,11,9,04/09/2018,East Coast,97,122,January,Middle,Middle,Middle->Middle,H,"0,136947567297977",0
HVP3775T,HVP,9,9,OH,12,T,05/27/2019,06/08/2019,,09/24/2018,14,10,09/20/2018,East Coast,75,88,January,Middle,Middle,Middle->Middle,H,"0,261794454331063",1
HVP3830T,HVP,9,9,MI,11,T,03/18/2019,03/29/2019,,09/10/2018,7,3,08/28/2018,East Coast,60,58,January,Middle,Middle,Middle->Middle,H,"0,078886611166484",1
HVP389T,HVP,7,10,TN,9,T,06/04/2019,06/13/2019,,12/05/2018,3,11,11/21/2018,East Coast,78,92,January,K,Middle,K->Middle,H,"0,164816278594379",0
HVP3902T,HVP,,,NJ,7,T,03/14/2019,03/21/2019,,09/15/2018,2,2,09/01/2018,East Coast,39,34,January,High,High,High->High,H,"0,025540525175402",0
HVP3935T,HVP,7,8,NC,7,T,04/01/2019,04/08/2019,,09/01/2018,11,5,08/12/2018,East Coast,64,61,January,Middle,Middle,Middle->Middle,H,"0,270126563413233",0
HVP3939T,HVP,9,10,FL,15,T,05/27/2019,06/11/2019,,09/22/2018,9,2,10/10/2018,East Coast,14,14,January,PK,Middle,PK->Middle,H,"0,022845365794028",0
HVP3945T,HVP,7,8,NC,5,T,06/05/2019,06/10/2019,,12/07/2018,7,4,01/01/2019,East Coast,74,82,January,K,Middle,K->Middle,H,,0
HVP3966T,HVP,,,KY,14,T,03/25/2019,04/08/2019,05/10/2018,06/02/2018,17,2,05/29/2018,East Coast,28,32,January,Middle,Middle,Middle->Middle,H,"0,03087280939703",1
HVP3973T,HVP,8,10,MI,12,T,03/19/2019,03/31/2019,,10/20/2018,0,2,10/25/2018,East Coast,45,40,January,Middle,Middle,Middle->Middle,H,"0,088620109739968",0
HVP4036T,HVP,,,NC,9,T,06/06/2019,06/15/2019,,,3,6,02/20/2019,East Coast,39,44,January,Undefined,Undefined,Undefined->Undefined,H,,1
HVP4062T,HVP,4,7,TN,15,T,06/04/2019,06/19/2019,,11/22/2018,3,8,12/02/2018,East Coast,90,98,January,K,Middle,K->Middle,H,"0,165894532708607",0
HVP4096T,HVP,8,9,OH,12,T,05/26/2019,06/07/2019,05/03/2018,04/17/2018,7,3,04/24/2018,East Coast,43,42,January,Elementary,Middle,Elementary->Middle,H,"0,100536237015623",1
